Name,Type-MAN
J151508.02+311648.1,1
J151509.41+554044.7,1
J151511.11+035054.7,1
J151513.58+552504.3,1
J151514.25+315838.5,1
J151514.67+190215.0,2
J151515.58+541232.0,4
J151515.59+273109.6,2
J151516.69+145500.5,1
J151519.55+155209.3,2
J151522.25+360609.4,2
J151527.39+035621.4,2
J151530.35+375604.5,2
J151533.09+161429.8,2
J151538.57+274816.7,2
J151539.74+190206.9,1
J151544.28+131134.9,2
J151544.59+372226.3,2
J151546.10+023556.6,1
J151549.60+114201.7,2
J151549.63+424829.1,2
J151554.88+344346.3,4
J151600.80+551908.9,2
J151604.01+181243.8,3
J151604.80+024624.6,2
J151624.28-004948.1,3
J151628.01+180636.5,2
J151637.61+140841.8,1
J151639.49+024712.7,2
J151640.21+001501.8,1
J151641.59+291809.3,1
J151644.53+203640.7,1
J151648.57+221557.2,2
J151649.54+444225.3,1
J151652.17-005410.5,1
J151654.03+165049.4,1
J151659.25+051751.5,3
J151702.29-010022.9,4
J151703.69+105947.6,1
J151704.83+221358.7,4
J151706.28+371437.2,1
J151709.39+124835.0,1
J151710.78+432616.7,2
J151717.17+344321.7,3
J151724.12+275031.9,2
J151725.32-002802.5,2
J151727.64+061932.7,3
J151736.88+293811.2,2
J151747.10+274029.7,2
J151752.00+284548.5,2
J151753.85+110110.9,1
J151755.15+111454.2,2
J151800.03+270518.0,1
J151808.36+474252.2,1
J151812.35+544708.3,1
J151821.32-013912.9,1
J151826.96+043913.8,1
J151835.39+085629.3,1
J151836.29+000113.8,2
J151836.88+150051.6,1
J151836.96+491050.1,2
J151838.89+404500.3,1
J151848.84+353554.7,1
J151849.18+590350.6,1
J151850.75+160741.6,1
J151851.57+270916.8,2
J151852.92+222414.3,1
J151854.25+233713.3,1
J151856.96+194200.3,1
J151858.70+562824.2,2
J151902.35+003208.4,1
J151905.76+082608.6,1
J151905.84+450155.9,2
J151910.25+190829.9,2
J151910.90+482117.1,1
J151911.40+455104.2,1
J151915.47+231814.0,1
J151916.35-010923.2,1
J151919.05+550552.4,2
J151919.71+313232.8,4
J151919.73+183558.7,1
J151923.51+281905.5,1
J151929.64+320408.7,1
J151930.67+520259.2,1
J151932.28+063650.2,3
J151947.89+274621.6,1
J151948.64-000210.9,2
J151948.96+520455.1,1
J151954.20+204727.3,2
J151957.96+511847.0,1
J152000.68-013035.8,2
J152000.87+600655.0,1
J152006.62+423333.8,1
J152011.77+011042.7,2
J152012.56+120906.8,1
J152014.19+220430.7,1
J152016.17+275050.9,3
J152017.98+051335.4,1
J152022.10+143702.4,1
J152022.41+552402.7,2
J152022.55+493215.3,2
J152028.98+445815.5,1
J152034.71+333501.7,1
J152047.28+332004.4,2
J152047.56+020821.9,2
J152049.07+460131.5,3
J152050.03+110932.8,2
J152052.25+483938.6,3
J152053.85+451916.9,1
J152054.25+175742.8,1
J152055.67+233725.2,4
J152101.54+035649.5,1
J152108.00+184756.7,1
J152112.74+021138.0,2
J152115.19+450452.6,2
J152116.42+151210.4,1
J152117.46+283503.8,2
J152119.10+171121.2,3
J152122.48+071527.4,1
J152125.96+104349.5,1
J152126.80+280147.8,1
J152127.00+483943.4,2
J152127.87+015721.4,3
J152128.14+175051.3,1
J152128.76+151148.8,4
J152130.48+564904.8,1
J152136.67+031951.5,2
J152138.54+510636.4,4
J152139.96+254845.9,1
J152140.11+075235.4,1
J152142.59+181438.3,1
J152143.90+244828.3,1
J152144.13+405126.9,2
J152148.78+365242.2,1
J152151.85+074231.8,1F
J152154.79+484843.7,1
J152155.42+505916.7,1
J152157.84+005047.3,4
J152201.82+250957.5,1
J152201.87+483733.4,1
J152218.01-005026.5,2
J152219.53+440315.4,2
J152219.98+145141.8,1
J152221.87+312221.1,2
J152230.67+013154.3,3
J152231.03+192134.8,1
J152234.03+310910.7,3
J152235.46+295924.8,4
J152235.89+151715.2,2
J152240.21+383431.3,2
J152243.50+053000.4,2
J152244.39+020704.4,1
J152245.42+051604.8,1
J152250.35+041701.0,1
J152257.39+025512.1,3
J152257.74-015114.0,1
J152301.99+054650.9,3
J152305.71+544209.9,2
J152306.08+041321.8,1
J152312.77+053355.4,1
J152314.19+151508.5,1
J152316.03+583515.5,2
J152317.51+355235.5,1
J152321.87+282533.9,3
J152322.39+204140.8,2
J152322.53+262330.1,1
J152324.53+185641.2,1
J152326.78+310358.6,1
J152327.66+595418.6,1
J152327.75+113024.2,3
J152332.75+290559.5,2
J152333.36+450335.7,3
J152334.24+474525.6,2
J152334.89+153722.4,3
J152336.75+283835.1,1
J152343.39+163503.7,1
J152348.13+053443.8,3
J152348.32+440922.9,1
J152349.34+321350.3,1
J152354.50+010144.4,2
J152355.68+353349.8,3
J152400.49+465755.0,1
J152404.50+053343.8,3
J152404.92+100356.6,4
J152404.96+031017.2,3
J152408.14+544259.3,2
J152413.89+514855.8,1
J152420.55+085445.0,1
J152429.92+313209.0,2
J152431.01+513245.5,1
J152433.99+395820.9,1
J152435.38+315356.3,1
J152437.00+345151.6,3
J152446.02+230723.5,1
J152449.53+483629.6,2
J152451.21+214830.7,1
J152452.86+170938.2,2
J152454.90+222636.5,3
J152456.15+091728.3,2
J152456.77+190940.0,1
J152457.32+422622.4,1
J152457.64+454753.2,1
J152458.71+311341.2,1
J152500.92+215707.3,2
J152501.08+053734.3,1
J152501.34+195132.1,2
J152501.49+183751.0,1
J152505.73+294012.4,1
J152507.33+353201.9,1
J152507.58+010935.5,2
J152518.32-001202.7,1
J152518.53+055646.4,2
J152519.01+110007.3,2
J152520.03+594901.8,3
J152524.01+235230.6,2
J152526.87+134519.1,3
J152530.98+394712.3,2
J152536.63+341628.6,2
J152539.17+155758.0,1
J152542.45+310923.3,2
J152547.21-010915.5,3
J152548.63+181410.0,1
J152550.54+130215.0,2
J152557.89+320549.3,1
J152601.31+145140.2,2
J152603.66+223807.3,1
J152609.57+351020.6,4
J152611.25+031633.7,1
J152614.94+095307.7,1
J152616.19+220737.1,1
J152616.94+123716.7,4
J152618.44+165955.8,3
J152619.37+361836.3,1
J152621.19+064259.3,1
J152623.32+303902.0,1
J152624.17+305009.9,2
J152624.26+204019.7,1F
J152627.85+135629.1,1
J152628.42+440613.8,2
J152629.01+102012.7,2
J152633.52+163917.6,4
J152634.77+262003.2,2
J152634.99+474547.1,1
J152640.11+025616.5,2
J152641.53+221246.5,2
J152642.04+005328.9,2
J152643.45+140947.7,2
J152647.74+234702.5,1
J152648.96+372033.9,3
J152649.64+345537.0,2
J152650.95+101320.8,1
J152709.16+323810.2,1
J152711.83+193332.7,1
J152714.61+273612.6,1
J152714.85+310424.7,1
J152715.48+253137.6,2
J152715.56+041912.1,2
J152715.60+013321.1,4
J152718.35+125549.3,2
J152719.44+105015.5,3
J152722.57+020607.9,2
J152730.80+014723.5,1
J152731.42+185834.6,1
J152734.06+281016.2,2
J152736.92+112626.6,1
J152737.28+534709.9,2
J152739.49+360148.1,1
J152741.28-020656.0,1
J152742.92+094046.1,1
J152743.11+233011.0,1
J152750.29+261628.7,1
J152750.53+304124.3,2
J152753.81+474930.8,3
J152800.50+025045.9,3
J152804.33+600502.9,2
J152804.80+161501.4,1
J152804.95+054428.2,2
J152804.95+541043.8,2
J152805.87+152252.0,2
J152805.91+351228.2,1
J152806.29+601039.1,1
J152806.79+544730.2,3
J152814.22+595010.9,1
J152818.53+071409.3,4
J152821.80+132456.3,1
J152821.98+114814.8,3
J152823.55+285007.7,1
J152824.05+202547.4,2
J152829.32+594227.8,1
J152831.67+173521.7,4
J152837.03+161117.3,2
J152841.64+214842.8,3
J152848.27+284711.6,2
J152855.75+452239.6,3
J152856.84+361341.2,2
J152859.13+470642.0,4
J152902.93+154541.5,1
J152903.06+303935.4,1
J152903.70+113355.1,1
J152904.11+570047.9,1
J152905.48+451421.9,3
J152905.91+355211.6,1
J152905.94+004510.5,2
J152906.03+061021.8,2
J152910.24+063239.9,1
J152910.44+453817.6,2
J152910.83+131344.9,2
J152912.49+072730.6,3
J152912.74+194509.5,1
J152913.00+260049.0,3
J152917.89+102031.4,2
J152919.55+525352.4,2
J152922.50+362142.3,1
J152927.87+530722.2,1
J152936.85+203203.6,2
J152943.35+114853.5,1
J152945.60+304235.6,4
J152948.02+025536.7,1
J152948.77+245632.6,2
J152950.88+195308.2,1
J152955.90+184155.6,1
J152959.68+331335.3,3
J153003.06+430225.4,1
J153008.30+452541.4,4
J153010.26+290030.2,1
J153011.18+501213.6,1
J153014.25+351603.6,1
J153016.25+375831.3,1
J153016.39+320646.5,1
J153018.05+075324.4,1
J153020.82+503955.3,1
J153025.80+332432.6,1
J153025.89+571705.7,3
J153032.60-021607.4,3
J153035.20+422444.5,4
J153036.28-003050.4,1
J153038.50+062948.9,1
J153038.77+193357.1,1
J153039.06+032938.4,2
J153040.20+344528.3,1
J153045.10+330846.4,2
J153046.71-012633.9,2
J153051.92+492017.1,1
J153055.11+113656.2,2
J153057.53+054714.1,1
J153101.37+342219.5,1
J153105.12+125230.8,2
J153107.46+275218.2,2
J153109.33+324638.4,3
J153114.75+341328.2,1
J153115.05+514415.2,1
J153115.64+250024.7,2
J153116.73+544833.9,1
J153116.96+471738.4,2
J153118.12+233624.3,3
J153123.03+042102.4,2
J153123.76+574646.5,1
J153126.21+103102.6,4
J153126.42+523553.6,3
J153126.82+052137.2,1
J153128.10+144334.6,2
J153128.17+341317.0,1
J153130.14+001651.6,2
J153132.96+321414.0,1
J153133.03+465526.7,2
J153136.46+332359.2,1
J153137.04+085243.2,1
J153139.67+303348.9,1
J153141.70+534954.4,1
J153142.07+314016.4,2
J153146.52+554341.4,2
J153149.47+465913.8,1
J153149.82+025045.5,1
J153156.75+211255.0,2
J153157.54+143508.8,2
J153200.94+405342.4,4
J153201.76+465852.9,4
J153202.23+301628.9,1
J153202.24+414600.7,1
J153202.64+111234.3,2
J153206.42+034158.3,3
J153209.39+082556.1,3
J153209.68+585418.3,3
J153210.55+064722.3,1
J153212.57+054707.3,2
J153214.50+151920.3,1
J153216.30+193723.8,2
J153218.37+095544.3,2
J153218.94+493756.2,3
J153220.78+491629.5,2
J153220.80+061153.5,3
J153223.35+073949.9,3
J153225.82+104538.6,1
J153227.55+302843.2,1
J153227.64+414842.3,2
J153229.39+015133.7,1
J153232.29+395238.2,1
J153235.82+204144.3,2
J153244.17+392541.5,2
J153247.93+341226.8,1
J153250.68+573425.1,4
J153251.47+370843.4,3
J153252.86+560651.7,4
J153253.78+302059.4,1
J153257.64+253105.4,2
J153258.90+143803.3,1
J153300.63+365918.0,1
J153301.92+322039.2,1
J153302.97+462546.7,1
J153308.10+090833.3,1
J153308.86+343549.1,2
J153310.25+174351.3,2
J153311.25+185429.1,1
J153318.14+080017.8,3
J153318.37+164611.2,1
J153324.78+575219.4,3
J153326.57+063459.2,1
J153330.03+080121.6,2
J153332.00+155152.3,3
J153332.27+135736.3,2
J153332.50+520734.1,2
J153335.00+161958.0,4
J153335.31+182752.5,3
J153335.54+071051.0,1
J153335.82+463445.6,2
J153345.85+390931.5,2
J153346.35+570012.0,2
J153347.03+064438.3,2
J153352.60+212822.7,2
J153354.03+465431.2,2
J153400.48+001036.4,3
J153400.65+563336.0,2
J153406.69+430144.1,1
J153409.86+345338.2,3
J153410.03+122055.2,2
J153412.40+073912.9,1
J153413.50+223858.2,3
J153414.55+183150.7,1
J153420.85+573050.6,4
J153422.17+460406.8,1
J153423.07+370241.2,4
J153424.69+133018.3,2
J153425.51+153651.7,1
J153427.94+251528.0,1
J153429.69+272120.9,3
J153430.53+161752.0,1
J153433.64+041106.0,1
J153434.77+290254.0,2
J153438.10+413045.5,1
J153438.24+175107.1,2
J153439.88+283928.0,1
J153439.92+055617.4,4
J153445.92+292013.1,4
J153450.28+352251.8,3
J153452.96+290919.9,1
J153455.90+073655.7,1
J153457.21+233013.2,1F
J153458.45+070811.0,1
J153459.35+383915.4,1
J153502.18+453340.9,1
J153502.27+001406.0,3
J153503.50+114703.0,2
J153504.99+341826.3,4
J153511.33+305128.0,1
J153516.82+114036.1,1
J153517.55+372311.2,2
J153517.67+144013.8,1
J153518.44+512055.2,2
J153519.92+083007.2,2
J153520.35+384032.4,4
J153522.05+123715.9,1
J153528.73+044502.6,1
J153529.19+270259.2,2
J153531.07+393612.3,1
J153534.03+331920.0,2
J153535.09+134752.8,1
J153539.00+521529.2,3
J153541.14+332834.5,1F
J153544.07-005951.3,1
J153548.24+330205.1,1
J153548.67-003152.7,3
J153549.22+282818.9,2
J153554.67-013420.5,1
J153555.57+270000.1,2
J153556.65+512517.2,3
J153558.82+112414.7,3
J153559.60+164130.6,2
J153600.23+062455.5,2
J153600.72+352710.5,1
J153601.12+074014.1,1
J153608.96+423852.5,1
J153610.99+470042.9,2
J153612.91+423319.2,3
J153617.26+155838.1,3
J153621.12+084112.2,2
J153623.35+321805.5,2
J153626.25+413129.1,3
J153630.25+540327.2,2
J153634.72+082652.0,2
J153634.92+122811.6,2
J153635.90+352831.6,3
J153638.95+255424.5,4
J153643.21+541613.1,1
J153644.84+070528.2,2
J153646.18+121655.0,1
J153646.75+013800.1,1
J153647.43+133427.8,3
J153647.74+363227.0,2
J153649.13+195311.1,1
J153650.14+460159.1,3
J153653.57+315916.5,1
J153657.89+331429.8,2
J153658.47+192657.9,3
J153659.17+310539.0,3
J153707.66+171406.1,1
J153712.67+401136.5,1
J153714.52+454022.5,3
J153716.41+180031.9,1
J153717.10+053720.6,1
J153717.98+062353.6,4
J153718.41+214837.8,1
J153718.71+461013.0,3
J153719.78+143523.6,1
J153721.19+245558.7,1
J153721.48+241455.0,1
J153721.48+495451.9,1
J153721.76+295146.7,2
J153722.98+101328.3,4
J153724.67+091752.3,3
J153731.05+233614.5,1
J153733.14+345128.0,2
J153736.21+025508.2,3
J153737.77+202240.7,2
J153738.22+100449.0,2
J153744.25+093726.8,1
J153745.28+174306.6,2
J153753.20+534207.6,2
J153753.63-005720.6,1
J153759.89+155141.5,3
J153802.41+501716.9,2
J153804.38+501917.9,1
J153808.44+084837.0,2
J153808.52+204809.4,2
J153809.15+131247.3,3
J153813.56+533307.7,1
J153813.58+075714.0,3
J153815.43+244415.9,4
J153815.99-012850.1,2
J153827.57+062333.2,2
J153827.71+173543.0,1
J153831.42+454512.5,2
J153831.62+453805.6,1
J153833.21+301615.2,2
J153834.84+073741.4,1
J153835.10+131444.2,1
J153836.10+552541.3,1
J153836.52+223851.0,2
J153837.07+224521.1,2
J153838.82+543351.6,2
J153838.86+394110.6,1
J153850.89+273132.3,3
J153854.90+334107.1,3
J153857.84+355709.3,2
J153858.14+120309.8,1
J153900.57+281243.4,1
J153901.56+333654.4,2
J153901.65+353046.0,1
J153904.00+045056.9,2
J153905.57+140123.6,1
J153909.91+462351.7,1
J153910.16+102501.5,1
J153912.09+040406.7,2
J153916.62+042652.4,1
J153925.71+062401.5,1
J153929.67+443854.5,1
J153932.00+380949.4,2
J153935.14+460248.3,1
J153935.60+553015.9,1
J153935.85+390450.4,2
J153945.90+484150.0,1
J153946.17+304135.7,2
J153946.93+032819.5,1
J153947.56+032513.5,1
J153947.71+361935.0,1
J153950.78+304304.0,1
J153951.38+414325.4,1
J153957.03+103529.3,2
J153957.67+245310.8,1
J154001.18+105207.4,3
J154001.35+323644.6,1
J154002.58+201001.2,2
J154006.00-001606.9,1
J154011.92+395023.0,1
J154017.32+430024.6,2
J154017.98+175304.3,1
J154019.03+175123.3,1
J154025.87+515521.4,1
J154032.07+331720.7,1
J154037.57+171110.6,2
J154040.13+544911.4,2
J154040.64+202831.3,2
J154045.10+454526.0,2
J154048.54+462913.2,1
J154054.28+070201.5,2
J154054.75+172534.8,2
J154055.11+343015.5,1
J154058.67+345223.6,2
J154104.95+432702.8,4
J154107.71+194040.8,2
J154112.96+120747.0,1
J154115.80+275818.3,2
J154118.76+142210.6,4
J154118.82+153256.1,2
J154119.08+352341.9,1
J154123.03-011235.0,2
J154125.58+342830.4,2
J154126.21+064542.6,2
J154126.51+044355.2,1
J154127.96+253719.1,1
J154128.46+490857.5,3
J154132.52+151449.3,1
J154134.97+065209.8,2
J154135.17+084317.3,2
J154136.52+071047.6,1
J154141.34+504739.6,3
J154141.86+044017.5,3
J154142.45+105833.3,2
J154144.31+472754.8,2
J154146.56+455614.4,1
J154146.59+375510.8,2
J154147.82+412222.8,1
J154150.10+141437.6,1
J154153.25+201020.5,1
J154157.20+065705.4,3
J154200.33+364318.9,3
J154201.96+111107.2,1
J154202.16+061820.0,2
J154203.89+364427.2,1
J154205.00+303820.8,1
J154206.28+483514.4,1
J154209.63+281525.1,1
J154215.30+085450.8,3
J154217.57+185832.4,1
J154221.66+260918.2,1
J154228.35+525950.9,1
J154237.40+204649.0,1
J154237.43+204838.7,1
J154240.77+275350.8,1
J154245.25+172013.0,2
J154245.71+100917.9,4
J154247.24+322446.2,2
J154257.82+312101.7,2
J154301.35+054825.5,1
J154310.52+202514.5,1
J154311.71+432527.1,1
J154317.41+023552.2,1
J154319.82-021825.1,1
J154322.42+043700.2,2
J154322.48+174023.6,1
J154322.57+355105.4,1
J154325.89+472626.5,1
J154327.35+354249.4,1
J154340.52+474150.4,1
J154345.61+041338.2,2
J154345.81+110936.0,1
J154346.14+434601.9,2
J154346.78+280648.3,2
J154352.21+113850.8,2
J154352.31+464359.6,3
J154358.38+041642.6,1
J154403.45+044607.5,1F
J154407.42-015428.2,1
J154408.25+534343.8,2
J154408.92+401026.9,1
J154409.41+361130.9,2
J154409.94+175504.9,4
J154412.51+410430.1,2
J154413.50+283843.5,3
J154414.51+301922.2,2
J154417.87+344146.6,3
J154418.71+045821.9,1
J154423.10-015729.1,1
J154424.57+220345.0,2
J154426.14+090017.0,1
J154427.25+170236.8,1
J154430.53+295401.3,4
J154435.35+191742.2,1
J154436.38+462040.1,1
J154438.42-010501.4,2
J154439.07+121738.0,1
J154441.28+153333.6,1
J154442.79+240046.2,1
J154442.89+294028.8,1
J154449.46+324810.2,2
J154450.03+293825.8,1
J154459.21+093020.2,4
J154503.37+093720.4,1
J154505.51+301635.8,2
J154512.48+091134.0,1
J154514.42+425303.6,2
J154516.16+174217.0,2
J154517.21+504753.9,3
J154525.17+494228.4,3
J154527.57+080648.3,1
J154539.46+303321.3,2
J154544.63+362053.8,1
J154553.97+030912.3,4
J154556.95+142757.1,1
J154558.82+115727.7,2
J154559.89+345055.8,1
J154606.41+113214.2,2
J154609.02+010900.9,2
J154615.67+191345.3,1
J154617.67+245549.9,1
J154617.78+021348.8,1
J154622.89+184532.3,1
J154624.51+170744.1,1
J154627.48+091025.4,2
J154632.70+010443.4,2
J154635.78+084424.6,3
J154639.13+012422.0,4
J154640.57+495942.4,1
J154647.75+095500.9,2
J154648.60+255528.8,1
J154656.64+173350.5,3
J154700.42+430358.5,2
J154702.73+432229.6,3
J154709.64+030948.9,1
J154711.93+344004.8,1
J154720.69+205618.6,1
J154722.00+114937.8,2
J154723.76+330058.1,1
J154729.10+073344.1,3
J154729.58+145657.0,4
J154730.67+525256.9,3
J154731.44+280150.6,1
J154736.68+331857.9,1
J154745.02+161549.1,1
J154750.53+242232.2,2
J154755.96+284849.4,1
J154756.25+541729.0,1
J154757.42+233430.3,1
J154758.46+354903.8,1
J154802.73+355347.4,1
J154803.56+074931.3,1
J154805.70+363340.6,4
J154808.92+251453.3,2
J154817.57+045324.8,2
J154818.28+573549.3,1
J154827.60+100231.7,2
J154828.80+200411.0,2
J154834.78+520218.9,1
J154835.32+490401.1,1
J154835.70+112530.1,1
J154839.10+343246.0,1
J154842.50+571807.6,3
J154846.52+360904.0,1
J154849.35+361035.4,4
J154851.78+280927.1,1
J154856.02+450322.6,3
J154857.42+225923.9,1
J154859.36+314251.4,1
J154859.47+083737.7,2
J154859.50+085435.7,2
J154906.53+330954.5,1
J154909.97+142033.9,1
J154912.33+304716.4,3
J154913.64+240912.0,3
J154916.01+083539.6,2
J154921.44+095307.8,3
J154924.67+405407.1,3
J154927.60+553646.3,3
J154930.78+261734.0,1
J154931.44+040441.1,2
J154934.79+192423.7,1
J154935.11+230144.2,1
J154936.70+361417.4,2
J154937.54+362231.3,1
J154938.71+254552.5,3
J154940.15+010601.8,1
J154943.74+055554.0,2
J154945.99+512739.0,2
J154950.96+492010.7,4
J154952.50+190951.4,2
J154955.57+552345.9,1
J154956.32+220822.7,1
J154956.38+542627.1,1
J155002.06+000909.3,2
J155008.69+112034.0,1
J155009.58+080838.8,4
J155012.09+562716.7,1
J155013.92+154743.8,1
J155017.07+271624.5,3
J155018.64+141501.0,3
J155020.46+151614.1,4
J155023.94-002040.3,1
J155025.39+071810.4,1
J155030.75+521705.1,2
J155034.84+120040.9,2
J155035.17-005924.6,1
J155035.70+073106.5,3
J155035.93+261808.2,3
J155037.14+011342.4,1
J155038.92+092346.2,4
J155041.99+360723.4,1
J155043.67+424205.8,1
J155044.14+210129.7,2
J155046.42+173630.3,3
J155049.93+125050.5,2
J155051.50+420232.2,1F
J155059.20+344321.8,3
J155101.00+191642.0,1
J155101.52+185039.0,2
J155103.58+065031.9,3
J155111.59+001910.7,1
J155118.92+272129.8,2
J155120.94+285227.0,2
J155126.64+535752.7,2
J155140.29+103548.7,3
J155140.32+060916.7,4
J155142.32+501438.3,1
J155148.68+400321.4,3
J155151.71+290829.4,3
J155152.85+053159.6,3
J155152.99+385701.9,1
J155153.46+252700.9,3
J155156.18+073652.3,2
J155157.70+333119.7,2
J155200.04+445748.1,1
J155201.10+431728.3,2
J155203.66+275159.7,2
J155204.99+035051.7,1
J155206.13+142257.3,1
J155206.67+224739.5,1
J155207.87+273501.6,1
J155210.75+340503.4,1F
J155211.65+004642.6,1
J155212.85+272735.9,1
J155218.21+391232.8,1
J155219.19+082823.3,1
J155219.35+191053.9,1
J155226.73+183006.9,1
J155229.73+022541.4,2
J155232.03+520513.0,1
J155233.97+274937.7,1
J155235.36+441905.9,1
J155236.36+070928.3,2
J155236.50+515439.3,1
J155237.54+102953.8,1
J155243.10+343723.7,4
J155247.00+093922.1,1
J155248.72+000050.3,1
J155248.82+003129.7,2
J155250.79+472139.0,2
J155252.15+345943.3,2
J155256.88+401955.4,1
J155257.28+273947.9,1
J155304.74+391222.2,1
J155307.15+195420.4,3
J155311.93+273320.6,4
J155314.72+363714.6,2
J155315.31+094758.4,1
J155317.62+101909.0,4
J155326.00+053114.2,1
J155327.66+215736.1,1
J155328.89+413449.8,1F
J155331.07+175445.4,1
J155332.60+112937.4,3
J155335.29+081048.0,1
J155337.11+153752.5,2
J155340.25+242352.0,4
J155342.84+103921.7,2
J155343.59+234825.4,4
J155344.32+044234.1,3
J155346.92+204547.3,1
J155351.25+213929.8,1
J155358.79+364825.2,1
J155359.96+414414.2,1
J155401.03+272808.0,1
J155403.92+063355.9,1
J155405.15+474826.8,1
J155405.71+353424.7,3
J155409.80+461237.9,1
J155411.38+245607.8,2
J155412.08+241426.6,1
J155420.78+271229.6,2
J155423.55+484105.9,2
J155424.12+201125.4,1
J155424.21+434736.0,2
J155426.35+093648.1,1
J155428.46+033624.6,2
J155432.14+375803.1,1
J155433.86+071559.9,2
J155434.17+161845.5,2
J155437.00+374406.0,2
J155450.56-003323.7,1
J155454.43+404829.2,1
J155456.81+363929.3,1
J155457.31+464756.7,4
J155457.75+341500.5,4
J155458.45+375231.1,3
J155505.33+184228.7,2
J155511.00+270056.3,1
J155512.91+290330.0,1
J155519.75+103241.8,1
J155520.94+060918.7,1
J155524.64+002504.0,2
J155526.35+170112.9,1
J155532.43+032657.9,4
J155537.64+274548.9,1
J155537.70+325010.2,1
J155538.24+431306.1,1
J155555.57+214431.8,1
J155556.52+403023.4,1
J155601.28+112052.8,1
J155608.89+181401.9,1
J155610.27+032943.4,3
J155611.08+130940.8,3
J155611.60+281133.3,1
J155612.43-001528.2,2
J155613.22+061359.6,1
J155617.26+140751.5,1
J155618.71+213515.4,2
J155619.21+284647.3,4
J155619.78+511848.8,3
J155621.23+065706.7,1
J155624.58+255232.6,2
J155626.21+345250.8,1
J155635.03+484436.8,3
J155637.61+161118.2,1
J155639.34+042838.5,1
J155639.68+435420.2,1
J155642.95+273324.5,1
J155644.90+343710.7,1
J155645.92+334248.9,2
J155646.71+061159.6,1
J155646.85+103757.8,2
J155647.35+091607.0,1
J155651.28+325837.0,1
J155658.65+315434.9,1F
J155700.18+413111.1,3
J155711.31+281814.5,1
J155713.67+231410.1,2
J155719.50+413108.5,1
J155725.83-001116.2,2
J155726.87-001050.5,3
J155733.59+134959.6,2
J155737.92+245843.9,2
J155740.07+285249.0,2
J155742.39+353029.8,4
J155750.25+534334.1,3
J155751.34+032425.2,2
J155755.89+024232.6,1
J155757.34+464830.7,1
J155759.61+362831.8,1
J155803.39+213707.8,2
J155804.32+183857.8,1
J155804.54+302133.7,2
J155814.31+362439.8,2
J155818.12+404844.3,1
J155819.62+292909.8,1
J155826.14+085848.2,4
J155831.60+335751.0,2
J155834.03+322851.0,1
J155837.04+180232.5,2
J155839.39+404449.3,1
J155840.67+533431.9,1
J155849.45+021833.2,2
J155851.50+390311.0,3
J155852.65+262619.0,2
J155900.24+221702.0,1
J155903.43+230828.9,1
J155910.23+051328.6,1
J155910.24-001530.0,2
J155913.17+093517.3,2
J155915.34+103126.9,2
J155917.30+321053.3,2
J155918.17+221544.0,1
J155918.33+450505.6,1
J155919.51+181539.6,3
J155922.85+152655.9,1
J155923.33+314712.5,1
J155926.76+103927.0,1
J155927.66+533054.5,1
J155928.10+384747.4,1
J155939.57+312720.3,2
J155940.99+035957.8,3
J155942.56+352346.2,3
J155943.47+030502.2,2
J155943.95+210649.4,3
J155949.40+280117.0,2
J155951.60+255626.3,4
J155953.92+423340.0,1
J155954.97+362708.4,2
J155957.21+524823.8,2
J160000.84+343404.9,1
J160001.37+110805.0,1
J160005.38+240956.0,2
J160009.67+230056.2,4
J160012.97+181546.8,4
J160013.11+354121.3,4
J160014.11+045231.4,1
J160024.37+264035.2,1
J160027.78+083743.0,3
J160030.96+245526.9,1
J160031.05+384740.9,1
J160031.55+244704.3,2
J160035.10+131114.0,3
J160039.65+095857.8,4
J160040.67-004520.5,4
J160041.07+172000.3,1
J160045.92+412212.5,1
J160047.78+110842.3,3
J160049.67+131602.5,1
J160051.35+331205.9,2
J160051.95+052922.3,1
J160052.52+162201.5,2
J160056.49+300119.2,3
J160100.17+325226.1,4
J160101.33+101611.2,3
J160104.09+031346.2,2
J160109.07+462317.7,1
J160110.88+431138.2,1
J160112.56+301859.9,1
J160114.49+441454.5,1
J160118.96+063136.0,1
J160121.82+233352.7,1
J160124.41+504239.3,1
J160128.07+535650.6,2
J160129.76+083850.6,3
J160139.85+025117.3,1
J160140.25+295028.8,2
J160142.40+410859.4,2
J160144.57+271809.5,3
J160152.14+153402.5,2
J160153.61+503704.6,2
J160203.08+472858.0,2
J160203.27+104852.1,2
J160206.24+171345.5,1
J160206.37+400249.1,2
J160206.66+300245.2,3
J160210.92+224150.5,1
J160220.23-004623.2,2
J160223.73+403929.6,2
J160226.73+420833.5,1
J160232.00+302616.0,1
J160235.84+320419.8,1
J160235.89+551025.8,1
J160236.67+342404.4,1
J160238.07+293140.3,3
J160239.68+032802.7,2
J160242.52+183216.3,1
J160243.82+502858.9,2
J160246.39+524358.4,1
J160246.99+452840.4,1
J160253.07+312757.0,3
J160256.11+025258.3,1
J160300.08+283307.8,1
J160306.29-005753.1,1
J160306.87+333734.1,1
J160309.27+144912.4,1
J160314.74+162410.2,2
J160315.17+044027.4,2
J160315.83+080756.5,2
J160318.98+031644.6,3
J160323.76+445533.5,2
J160326.83+184221.8,3
J160327.85+432127.8,1
J160330.48+394224.6,1
J160334.50+373854.7,2
J160338.32+285748.6,4
J160351.47+000648.7,1
J160352.96+124336.4,2
J160354.07+082307.2,2
J160400.81+233956.4,4
